prot	Abl	Bbl	Cbl	Dbl	Ebl	Fbl	Gbl	Hbl	Ibl	Jbl	Kbl	Mbl	Obl	Pbl	Qbl	Rbl	Sbl	Tbl	Ubl	Vbl	Wbl	Xbl
prot_000000000375	0.000566893	0.000498763	0.000506471	0.000347452	0.000372811	0.000508277	0	0	0.000393475	0.000499104	0.000605043	0.000439823	0.000569968	0.000520143	0.000556213	0	0.000504887	0.000263453	0.000365035	0	0.000333913	0.000465728
prot_000000000376	0.001066588	0.000281165	0.000508216	0.000335614	0.000275329	0.000111592	0	0	0.000169213	0.000383284	0.000473321	0.000275837	0.000270519	0.000548765	0	0	0.00037997	0.000396542	0.00027997	0	0.000209415	0.000326946
prot_000000000381	0.000376475	0.000320919	0.000538158	0.000369808	0.000464988	0.000482007	0	0	0.000119455	0	0	0.000526904	0.000498087	0.000774794	0	0	0.000335297	0.000653185	0.000494107	0	0.00059134	7.91786E-05
prot_000000000382	0.000122248	0.000680564	0	0.000567078	0.000432574	0.00051263	0	0	4.83249E-05	0.000951829	0.000686712	0.000458361	0.000354291	0.00079204	0.002558831	0.001226557	0.000725846	0.001060504	0.000753558	0	0.000624061	0.000702759
prot_000000000383	0.00071338	0	0	0.000261845	0.000217595	0.00019158	0	0	0	0	0	0.000104554	0	0	0	0	0	0	0	0	0.000461192	0
prot_000000000384	0.001005682	0.000530757	0.000824216	0.00049256	0.000361312	0.000483548	0	0	0.000159551	0.000722794	0.002259709	0.000489573	0.000472041	0.000343802	0	0	0.000179136	0.000997062	0.000886981	0	0.000157965	0.000317266
prot_000000000385	0.000787567	0.000825233	0.000410576	0.000612999	0.000648047	0.000511086	0	0	0.000337657	0.001458431	0	0.000884289	0.000767436	0.001922098	0.004058098	0	0.000601659	0.001281427	0.000895675	0	0.000822897	0.000453056
prot_000000000386	0.001311039	0.000695549	0.000961068	0.000689854	0.000577345	0.000513604	0	0	0.000159996	0.00108722	0.000566505	0.000688698	0.000530672	0.000691832	0.000791594	0	0.000359273	0.00137479	0.000727979	0	0.000554423	0.000469274
prot_000000000387	0	0	0.000908296	0	0.000121262	7.33236E-06	0.005269382	0	0.000695571	0	0	2.33151E-05	0	0	0	0	0	0	0.000632965	0	0	0
prot_000000000388	0	0.001008235	0	0	0.000601706	0.000919092	0	0.000314565	0	0	0.00303099	0	0.000944832	0.002097986	0.031484377	0	0.003710189	0	0.001195035	0.080577369	0.001520563	0
prot_000000000389	0.00117135	0.000765233	0.00062932	0.000674478	0.000655483	0.000910078	0	0	0.000493997	0.000195488	0.001216245	0.00092292	0.000796543	0.000731207	0	0.00081464	0.000241524	0.000603731	0.000636889	0	0.000719497	0.000621859
prot_000000000390	0.000651991	0.00055926	0.001164997	0.000489253	0.000444917	0.000536534	0	0	0.000448015	0.00029287	0	0.00037021	0.000437182	0.000559087	0	0	0	0	0.000534818	0	0.000192019	0.000678762
prot_000000000391	0.000627957	0.000797716	0.000167346	0.000739943	0.000624086	0.00047951	0	0	0.000362171	0.00113587	0.001183709	0.000705249	0.000724756	0.00032124	0.000551343	0.00105713	0.000125117	0.000261147	0.000645319	0	0.00082306	0.000664777
prot_000000000392	0.000237526	9.52073E-05	0.001360971	0.000373701	0.000144101	0.000178733	0.000300418	0.005823947	0.000235521	0	0	0.00023162	0	6.78936E-05	0	0	0.000105773	0	0	0	9.32722E-05	0
prot_000000000393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.56342E-05	0	0	0
prot_000000000394	0	0	0.000310526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161528	0	0	0	0
prot_000000000395	0.001446088	0.001020155	0.000689044	0.000694807	0.000682959	0.000621136	0.000243864	0	0.000678321	0.001385758	0.002166183	0.000733297	0.000676002	0.001047138	0.000756717	0.001450908	0.000845732	0.000597372	0.001060307	0	0.000715872	0.000658958
prot_000000000396	0.000597717	0.000683957	0.000370358	0.000604739	0.000396033	0.000447942	9.33914E-05	0	0.000184969	0.000279314	0.002161257	0.000491892	0.000432371	0.000666512	0.002440392	0	0.00067702	0.000577953	0.000459057	0	0.000668733	0.000204339
prot_000000000397	0.000229962	0.000719889	0.00101356	0.000557172	0.000635098	0.000400482	0	0	0.000273625	0.000826379	0.001291776	0.000687424	0.000753007	0.000234004	0	0	0.001636422	0.000792267	0.000743972	0	0.000606828	0.000961244
prot_000000000398	0.000600482	0.000569634	0.000357653	0.000624043	0.000527917	0.000505262	9.49345E-05	0	0.000595413	0.001078932	0	0.000455949	0.000630936	0.000371599	0.00058917	0	0.000334251	0.001016721	0.00029554	0	0.000412647	0.000434124
prot_000000000399	0.000256968	0.000308314	0	0.000342415	0.000321173	0.000345952	0	0	0.000101919	0	0	0.000195459	0.0003732	0.000440704	0	0.003867366	0.000686583	0	0.000483966	0	0.000100907	0.000270222
prot_000000000400	0.002131286	0	0	0	0	0	0	0	0.000367751	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000000401	0	0.000598331	0.001680253	0	0.000716417	0.001201726	0.020154548	0	0	0	0.007262289	0	0.000805284	0.002663662	0.028053097	0.001054395	0.005505031	0	0.001000415	0.04484617	0.001809129	0
prot_000000000402	0.000342827	0.000575483	0.000612574	0.000700773	0.000555416	0.000478067	0	0	0.000168097	0.000692982	0.000481445	0.000619321	0.000556653	0.000684967	0.000672737	0	0.000419828	0.001168367	0.000810182	0	0.000790904	0.000675955
prot_000000000403	0.000518239	0.000357749	0.000205779	0.00047172	0.00025284	0.000547526	0	0	0.000445349	0.00046558	0	0.000657117	0.00036295	0.000296263	0	0	0.000692332	0.000535205	0.000623485	0	0.000271337	0.000181656
prot_000000000404	4.99709E-05	0.00019963	0.000594073	0.0007609	0.000569261	1.44161E-05	0.002528082	0.002060235	0.002239618	8.97865E-05	0	8.36213E-05	3.00513E-05	0.000199969	0.000392236	0	0.000222526	6.19283E-05	3.27923E-05	0	0.000176604	5.25483E-05
prot_000000000405	0.000271459	0.000181347	0	3.7138E-05	0.000695543	0.000704816	0.002060007	0.002152285	0.002153336	0	0	0.000454258	0.000244873	0.000310371	0	0	0	0.000336415	0	0	0.000106597	0.000428189
prot_000000000406	0.000423094	0.000414549	0	0.000328004	0.000569841	0.000539089	0.000356746	0.001006361	0.001454343	0.000506803	0	0.00068655	0.000169625	0.000322494	0	0	0.000628027	0.000349556	0.000277646	0	0.000664565	0.000741526
prot_000000000407	0.000147063	0.000768081	0.000700738	0.00074201	0.000748254	0.000744861	0	0	5.83286E-05	0.001056958	0.000826105	0.000468252	0.001006449	0.001165236	0	0	0.000593328	0.000566807	0.000801007	0	0.000876052	0.00038662
prot_000000000408	7.41355E-05	0.000537556	0	0.00055763	0.00053256	0.000593284	0	0	5.88077E-05	0	0.000832891	0.000465557	0.00045096	0.000732771	0	0	0.000606785	0.000406088	0.000556067	0	0.000378452	0.000227641
prot_000000000409	0.000301285	0.000924782	0.000717794	0	7.98572E-05	0.000453903	0	0	7.96644E-05	0	0.000564141	0.000649768	0.000739841	0.000401885	0	0	0	0.000124459	0.00085675	0	0.000512673	0
prot_000000000410	0.001171393	0.000601219	0.000398682	0.000548194	0.000677752	0.000712558	0	0	0.000293031	0.000897517	0.000470009	0.000315288	0.000695138	0.00078732	0.001313513	0	0.000271995	0.001140614	0.000823607	0	0.000416286	0.000747884
prot_000000000411	4.99709E-05	0.000159771	0.000238105	0.000665668	0.0006274	9.61072E-06	0.00214887	0.002496054	0.002497274	8.97865E-05	0.000280704	8.36213E-05	2.25385E-05	0.000257103	0.001176708	0	0.000178021	0.000619283	0	0	0.00038951	0
prot_000000000412	7.39079E-05	0.000528005	0.000176081	0.000786758	0.000483322	0.000403903	0	0	5.80409E-05	0.000531183	0.000830333	0.000640311	0.000596915	0.000795165	0	0	0.000520009	0.000457965	0.000337562	0	0.000406312	0.000388599
prot_000000000413	0.000267685	8.91449E-05	0.000318872	0.000241337	0.000291029	0.00018611	0	0.00175095	0.000183674	0	0	8.32768E-05	0	0.000153028	0	0	0.000230062	7.62997E-05	0	0	2.62787E-05	0
prot_000000000414	0.000247288	0.000748851	0.000589148	0.000806198	0.000789488	0.000807329	0	0	0.000704705	0.000768674	0	0.000827245	0.00104229	0.001130939	0.001941031	0.003721677	0.00141614	0.000635905	0.000801648	0	0.000569037	0.000650105
prot_000000000415	0	3.47789E-05	0	0	4.67784E-05	0	0.005476654	0.00049532	0.00215456	0	0	0.00126139	0.002211397	0	0.001021595	0	0.003605901	0.003925269	0.0001879	0	0.000132881	0
prot_000000000416	0.001404124	0.000875264	0.000340656	0.001059565	0.000613813	0.000658831	0	0	0.000425337	0.000899199	0.00240961	0.000638532	0.000791093	0.001215491	0.001122339	0.00215194	0.000827752	0.000598052	0.001125977	0	0.001232168	0.000526263
prot_000000000417	0.001258181	0.000631978	0.000358772	0.000574902	0.000624384	0.000642532	0	0	0.000328502	0.000405865	0.001666459	0.000686464	0.000776223	0.000516529	0.001182025	0	0.000804713	0.000653185	0.000938309	0	0.000531615	0.000584338
prot_000000000418	0.000164109	6.57796E-05	0.00156392	0.000134485	0.000159618	0.000142031	0	0.000390346	0.000130179	0	0	2.47158E-05	0	0.000375266	0	0	0	0	0	0	0	0
prot_000000000419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000000420	0.000338645	0.000661918	0.000323367	0.000360146	0.000381817	0.000449777	0	0	0	0.00048775	0.000762439	0.000320046	0.000534231	0.000349167	0	0	0.000241162	0.000420518	0.000753526	0	0.000453036	0.000463872
prot_000000000421	0	0	0.000211861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000000422	0.000481788	0.000490028	0.000573916	0.000245526	0.000375048	0.000312208	0	0	0.000286633	0.000757457	0	0.000366374	0.000442571	0.000582523	0	0.000906363	0.000321818	7.46341E-05	0.000237122	0	0.000402027	0.000474972
prot_000000000423	0.000720378	0.000824004	0.000405495	0.000762588	0.000482082	0.000286179	0	0	0.000455665	0.000993895	0	0.000748157	0.000721091	0.000656771	0.00033399	0.001280766	0.000378963	0.000896445	0.000836844	0	0.000551389	0.000397112
prot_000000000424	0.001639658	0.000665648	0	0.000471676	0.000689965	0.00066102	0	0	0.000625314	0.000566557	0	0.000738715	0.000463159	0.000360518	0.000495005	0.001898218	0.000561659	0.000234462	0.00049661	0	0.000589878	0.000464215
prot_000000000425	0.00090375	0.00041571	0.00109574	0.000179956	0.000285258	0.000266251	0	0.001582601	0.000358448	0	0	0.000299108	0	0.000462749	0	0	8.80678E-05	0.000284988	0	0	0.000179701	0
prot_000000000426	0	3.35377E-05	0.000199341	0.000639884	0.000156472	0.000144266	0.0004233	0.003186274	0.000728429	0	0	0.000151725	0	9.56646E-05	0	0	6.40864E-05	0.000207384	0	0	0.000525696	0
prot_000000000427	0.00092872	0.000496964	0	0.000663557	0.000133012	0.000464628	0	0	0	0	0	0.000427029	0.000349068	0.000132731	0	0	0	0.000287737	0.000304726	0	0.000455864	0
prot_000000000428	0.00076142	0.000609804	0.000453509	0.000520542	0.000530312	0.000462479	0.000154084	0	0.000427829	0.00067664	0.000712861	0.000631577	0.000701635	0.000707334	0	0.001909894	0.000734648	0.001061569	0.000767401	0	0.000523242	0.000417027
prot_000000000429	0.000680138	0.000663524	0.00025251	0.000703141	0.000292843	0.000408776	0	0	6.74396E-05	0.000407352	0	0.000575883	0.000534962	0.000967828	0.000889766	0	0.00080766	0.000413716	0.000371938	0	0.000636535	0.000114435
prot_000000000430	0	0	0	0	0.000176435	0	0	0	0	0	0	4.29933E-05	0	0	0	0	0	0	0	0	0	0
prot_000000000431	0.000532059	0.000182798	0.000534202	0.000186968	6.59338E-05	0.000255822	9.61336E-05	0.001807919	0.000147417	0	0	0.000104066	0	4.34519E-05	0	0	6.76947E-05	9.41961E-05	0	0	0.000119388	0
prot_000000000432	0.000662683	0.000680472	0.001534407	0.000709515	0.000569711	0.000589546	0	0	0.000336282	0.001046303	0.001805653	0.000709937	0.00068358	0.000418119	0	0.001104258	0.000144179	0.000440215	0.001196085	0	0.000177446	0.000475189
prot_000000000433	0.000831507	0.000555719	0.000415133	0.000576608	0.000598861	0.000481437	0	0	0.000511417	0.000814016	0.001566092	0.000565834	0.00053861	0.000637518	0	0	0.000682828	0.000987718	0.000594598	0	0.000600349	0.000421439
prot_000000000434	0.001732992	0.000554163	0	0.000836134	0.000392317	0.000466758	0	0	5.72787E-05	0.00077326	0	0.000570111	0.000899748	0.00073312	0	0	0.000992946	0.000178973	0.000464371	0	0.000226838	0.00068339
prot_000000000435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000000436	0.000901725	0.000821583	0.000907163	0.000704267	0.000600962	0.000714343	8.04997E-05	0	0.000207632	0.000771931	0.000893825	0.0006305	0.000839632	0.000664034	0	0.00143684	0.000942967	0.000825648	0.000635487	0	0.000937244	0.000475204
prot_000000000437	0	0.000117297	0.001045782	0.000957845	0.000591308	0.000378212	0	0	0	0.001577405	0	0.000948565	0.000428962	0	0	0	0.000390942	0.000271995	0.000720134	0	0.000424029	0.000544681
prot_000000000439	0	0.000346116	0.000352783	0.001067311	0.000660227	0.000648616	0.000841723	0	0	0	0	0.000275885	0.00055731	0.000750446	0	0	0.000871296	0.001012391	0.00065509	0	0.000512215	0.000524877
prot_000000000440	0.00145455	0.000677975	0	0.000881124	0.000847065	0.000917973	0	0	0.000329662	0.000186678	0.000583623	0.000851914	0.000645114	0.000999018	0.001631025	0	0.000555194	0.000901301	0.001159054	0	0.000682554	0.001365688
prot_000000000441	0.001019625	0.00088402	0.000883344	0.000772797	0.000763834	0.000689383	0	0	0.000624993	0.000333098	0.000994518	0.000547971	0.000706269	0.000600378	0.00145515	0	0.000660436	0.000804113	0.000790761	0	0.000800776	0.000372351
prot_000000000442	0.000393147	0.000700026	0	0.000375068	0.00046291	0.000514669	0	0.00031171	0.000415817	0.000706397	0.000736148	0.000398722	0.000551668	0.000516928	0	0.001972286	0.000116715	0	0.001203971	0	0	0.000275616
prot_000000000443	0	0	0	0	0	0	0	0	0.000211734	0	0	0	0	0	0	0	0	0	0.000612468	0	0	0
prot_000000000444	0.000936108	0.000627355	0.000101374	0.00062864	0.000534971	0.000588193	0	0	0.000556923	0.000611628	0	0.000588984	0.000649698	0.000535147	0.00200394	0.001280766	0.001023199	0.000369124	0.000809759	0	0.000618224	0.000687283
prot_000000000445	0	9.39154E-05	0.00030448	0.000104907	0.000233018	9.21736E-05	0	0.00081063	0.000228101	0	0	8.74895E-05	0	0	0	0	5.69115E-05	0.000316766	0	0	2.50927E-05	0
prot_000000000446	0.001122686	0.000612561	0.000673312	0.000705622	0.000527849	0.000312536	0	0	0.000364297	0	0.001587545	0.000591158	0.000505836	0.000525079	0	0	0.00056633	0.00078804	0.000510013	0	0.000580412	0.000408637
prot_000000000447	0.000973968	0.000292525	0.000137956	0.000404021	0.000265278	0.000311828	7.32373E-05	0	0.000409495	0.000312129	0.000634286	0.000325492	0.000368513	0.000297926	0	0.000871475	0.000103143	0.000287045	0.000265994	0	0.000454768	0.000426244
prot_000000000448	0	0.000327356	0	0	0.000277637	0.000132171	0	0	0	0	0	0.000130681	0.000141503	0.00010391	0	0	0.000221758	0.000308574	0.00058986	0	0	0.000130918
prot_000000000449	4.61393E-05	0.000720524	0.000219848	0.000681095	0.000136748	0.000275088	0	0	0	0.000580314	0	0.000671792	0.000641303	0.000844049	0	0	0.000328741	0.000457438	0.000628568	0	0.000525424	0.000717111
prot_000000000450	0.000481922	0.000201968	0	0.000206805	0.000135894	0.000230094	0	0	6.37138E-05	0	0	0.000168987	0.000205286	0.000367335	0.000630457	0	0.00028614	9.95398E-05	0.000105417	0	0.000220782	0.000116559
prot_000000000451	0.000366848	0.000541855	0.001165326	0.000590632	0.000467745	0.00019914	0	0	0.000169751	0.000864577	0.000343453	0.000492967	0.00044564	0.000991961	0	0	0.000925715	0.000677399	0.000280859	0	0.000912346	0.000739391
prot_000000000452	0.000533079	0.000482384	0.000230914	0.000535373	0.000605842	0.000385121	0	0	0.000249874	0.000261225	0.001088907	0.000600035	0.000595187	0.000615034	0.00152156	0	0.00082006	6.00579E-05	0.00082685	0	0.000737224	0.000412022
prot_000000000453	0.000122594	0.000947733	0.00043811	0.00063633	0.00063654	0.000736815	0.000155054	0	7.29356E-05	0.000220274	0.000688655	0.000520519	0.000624821	0.000911088	0.000962277	0	0.000272962	0.000151929	0.000522923	0	0.000722107	0.000418981
prot_000000000454	0.001030071	0.00030278	0.000245408	0.000366259	0.000311175	0.000236741	0	0	8.171E-05	0.000740323	0	0.000264826	0.00033838	0.000412204	0.002425597	0	0.000458701	0.000127655	0.000946345	0	0.000687633	0.00021664
prot_000000000455	0.000137017	0.000109841	0	0.000501621	0.000262077	0.000275905	0	0	0.000163576	0	0	0.000332254	0.000411994	0.000234986	0	0	0.000244061	0	8.99143E-05	0	0.000319596	0.000138321
prot_000000000456	0.000762492	0.000629595	0	0.00051699	0.000486038	0.000478436	0	0	0.000165425	0.000675423	0	0.000377798	0.00063474	0.001016944	0	0	0.000407455	0.000641618	0.000350258	0	0.000517691	0.000472271
prot_000000000457	0.00027078	5.89662E-05	0.000131926	0.000187574	0.000162837	0.000214809	6.79349E-05	0.000395136	8.78508E-05	0	0	0.000100076	0	3.16559E-05	0	0	0.00019727	0	0	0	0.000260933	0
prot_000000000458	0	0	0	0.000178817	0.000359932	0.000214026	0	0	0.000697858	0	0	0	0.000403322	0.000222072	0	0	0.000407025	0	0	0	0	0.001182236
prot_000000000459	0	6.20208E-06	0.000825526	0	0	0	0	0	0.000234973	0.000168496	0	0	0	1.34024E-05	0	0.000352834	0	0	0	0	0.000497129	0.000450909
prot_000000000460	0.000763529	0.001195029	0.00311839	0.000193993	0.003713282	0.002845361	0.005643785	0.010517883	0.010752309	0.000979921	0.001225431	0.001685884	0.000951132	0.000867364	0.000856165	0	0.001413459	0.00094623	0.00085894	0	0.000513983	0.006418111
prot_000000000461	0.000701048	0.000644294	0.001172723	0.000796805	0.000409237	0.000501038	0	0	0.00021847	0.000449867	0.000843865	0.000639662	0.000418808	0.000707645	0	0	0.00040138	0.000226508	0.000685142	0	0.000758814	0.000488399
prot_000000000462	0.000622483	0.00059616	0.001038119	0.000772498	0.000478958	0.000685216	0	0	0.000197019	0.000555875	0.00034967	0.000732667	0.000279917	0.000635915	0	0	0.000332638	0.000540004	0.000980376	0	0.000431677	0.000616295
prot_000000000463	0.001443255	0.000561869	0.000539114	0.000853359	0.000532608	0.000675965	0	0	0.000125651	0.001057123	0.00127113	8.95032E-05	0.000793569	0.000724425	0	0.001021683	0.000483685	0.001233907	0.000650706	0	0.000985619	0.000736003
prot_000000000464	0.000582323	0.000764812	0.000513319	0.000776355	0.000540077	0.000518261	0	0	0.00046077	0.000523151	0	0.000482799	0.000555496	0.00066413	0	0	0.000982801	0.000721664	0.000347744	0	0.000555662	0.000142373
prot_000000000465	0.000283446	0.000719552	0.000506471	0.000823452	0.000579731	0.000551138	0	0	0.000337264	0.000636612	0.000398055	0.000431199	0.000550685	0.000486115	0	0	0.000562318	0.000526907	0.00051105	0	0.00077913	0.000223549
prot_000000000466	0	0.000925589	0.000602546	0.001172408	0.000847482	0.000791657	0	0	0	0	0.004488562	0.000802949	0.000812825	0.000668431	0	0	8.16116E-05	0.001508094	0.000736029	0	0.000996015	0.000377734
prot_000000000467	0.000376574	0.000724268	0.000448582	0.000731823	0.00056519	0.000518744	0	0	0.000261376	0.001014927	0.000528837	0.000871909	0.000860273	0.000586091	0.000738958	0.001317678	0.000166854	0.001283376	0.001471587	0	0.000885023	0.000593994
prot_000000000468	0.000398939	0.000479719	0.000950449	0.000322286	0.000357957	0.000303261	0	0	0.000778484	0	0.001120491	0.000242758	0.000443838	0.000452704	0	0	0.000532955	0.000988799	0.000383529	0	0.000313312	0.000411125
prot_000000000469	0.000471063	0	0	0	4.7131E-05	0.000479009	0	0	0.000378195	0	0	0.000118527	4.90114E-05	0	0	0	0	0	0	0	0	8.57023E-05
prot_000000000470	0	0.001181781	0	0	0.000932044	0.000136549	0	0	0	0.001126788	0.001006496	0.000406274	0.001311748	0.00143402	0	0	0.001243911	0.002109479	0.000683729	0	0.000417934	0.000612357
prot_000000000471	0.000820545	0.000482384	0.00078196	0.000785133	0.000379263	0.000394531	0	0	0.000130179	0.000294867	0.000921858	0.000846329	0.000440656	0.00028145	0.002576278	0	0.000581713	0.000610134	0.000538464	0	0.000771378	0.00025886
prot_000000000472	0.001477232	0.001192409	0.000656608	0.001016678	0.000834384	0.000859593	0.00013943	0	0.000805619	0.001386551	0	0.00105496	0.001084609	0.000816448	0	0	0.0006809	0.000888032	0.000971932	0	0.000844149	0.000927417
prot_000000000473	0.000918385	0.000732242	0.000546999	0.000501003	0.000445754	0.000605839	0	0	0.000136595	0.000825066	0	0.000663628	0.000594234	0.000853149	0	0	0.000613449	0	0.000527335	0	0.000806465	0.000344049
prot_000000000474	0.000809985	0.000327182	0	0.00049866	0.000505182	0.000524102	0	0	0	0	0.001763555	0.00033432	0.000549409	0.00035895	0	0	0.000548033	0.001159431	0.000403801	0	0.000123282	0
prot_000000000475	0	0.000896033	0.002953325	0	0.002747654	0.002194283	0.006247861	0.009047096	0.010839939	0	0	0.001125352	0	0.000354329	0	0	0.001377282	0.000768123	0.000203368	0	0.000365083	0.005764985
